number_chromosome,genomic_position_start,genomic_position_end,cyto_location,computed_cyto_location,mim_number,gene_symbols,gene_name,approved_symbol,entrez_gene_id,ensembl_gene_id,comments,phenotypes,mouse_gene_symbol_id
1,103525698,103555238,1p21.1,1p21.1,618016,"RNPC3, SNRNP65, KIAA1839, IGHD5",RNA-binding region-containing protein 3,RNPC3,55599,ENSG00000185946,mutation identified in 1 IGHD5 family,"?Growth hormone deficiency, isolated, type V, 618160 (3), Autosomal recessive",Rnpc3 (MGI:1914475)
1,103554643,103579533,1p21,1p21.1,104660,AMY2B,"Amylase, pancreatic, alpha-2B",AMY2B,280,ENSG00000240038,distal to NGFB,NA,"Amy2a2,Amy2a3,Amy2a4,Amy2a5 (MGI:3711220,MGI:3714985,MGI:3711258,MGI:88020)"
1,103617331,103625779,1p21,1p21.1,104650,AMY2A,"Amylase, pancreatic, alpha-2A",AMY2A,279,ENSG00000243480,NA,NA,Amy1 (MGI:88019)
1,103655518,103664550,1p21,1p21.1,104700,AMY1A,"Amylase, salivary, alpha-1A",AMY1A,276,ENSG00000237763,multiple amylase genes,NA,NA
1,103687414,103696451,1p21,1p21.1,104701,AMY1B,"Amylase, salivary, alpha-1B",AMY1B,277,ENSG00000174876,NA,NA,NA
1,103745429,103758691,1p21,1p21.1,104702,AMY1C,"Amylase, salivary, alpha-1C",AMY1C,278,ENSG00000187733,NA,NA,NA
1,106700000,111200000,1p13.3,NA,118943,CYMP,Chymosin pseudogene,CYMP,643160,ENSG00000240194,NA,NA,NA
1,106700000,117200000,1p13,NA,193000,VUR,Vesicoureteral reflux,NA,54113,NA,NA,"Vesicoureteral reflux, 193000 (2), Autosomal dominant",NA
1,107056673,107059293,1p13.3,1p13.3,608274,PRMT6,Protein arginine N-methyltransferase 6,PRMT6,55170,ENSG00000198890,NA,NA,Prmt6 (MGI:2139971)
1,107140016,107484922,1p13.3,1p13.3,608818,"NTNG1, LMNT1, KIAA0976",Netrin G1,NTNG1,22854,ENSG00000162631,NA,NA,Ntng1 (MGI:1934028)
1,107571160,107965179,1p13.3,1p13.3,605541,VAV3,Vav3 oncogene,VAV3,10451,ENSG00000134215,NA,NA,Vav3 (MGI:1888518)
1,108134042,108200342,1p36.13,1p13.3,608744,"SLC25A24, SCAMC1","Solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 24",SLC25A24,29957,ENSG00000085491,NA,"Fontaine progeroid syndrome, 612289 (3), Autosomal dominant",Slc25a24 (MGI:1917160)
1,108222463,108244080,1p12,1p13.3,613994,NBPF4,"Neuroblastoma breakpoint family, member 4",NBPF4,148545,ENSG00000196427,NA,NA,NA
1,108375970,108383613,1p12,1p13.3,613995,NBPF5,"Neuroblastoma breakpoint family, member 5",NBPF5P,100507044,NA,NA,NA,NA
1,108421495,108471902,1p12,1p13.3,613996,NBPF6,"Neuroblastoma breakpoint family, member 6",NBPF6,653149,ENSG00000186086,NA,NA,NA
1,108648287,108661525,1p13.3,1p13.3,612178,"HENMT1, C1orf59, HEN1","Hen1 methyltransferase, arabidopsis, homolog of",HENMT1,113802,ENSG00000162639,NA,NA,Henmt1 (MGI:1913965)
1,108875349,108934544,1p13.1,1p13.3,609245,"GPSM2, LGN, PINS, DFNB82, CMCS",G protein signaling modulator 2,GPSM2,29899,ENSG00000121957,NA,"Chudley-McCullough syndrome, 604213 (3), Autosomal recessive",Gpsm2 (MGI:1923373)
1,108929507,108963498,1p13.3,1p13.3,617539,"CLCC1, MCLC",Chloride channel CLIC-like 1,CLCC1,23155,ENSG00000121940,NA,NA,Clcc1 (MGI:2385186)
1,108970210,109042227,1p13.3,1p13.3,615734,"WDR47, NEMITIN, KIAA0893",WD repeat-containing protein 47,WDR47,22911,ENSG00000085433,NA,NA,Wdr47 (MGI:2139593)
1,109064139,109076002,1p13.3,1p13.3,600774,"TAF13, TAF2K, MRT60","TAF13 RNA polymerase II, TATA box-binding protein-associated factor, 18kD",TAF13,6884,ENSG00000197780,NA,"Mental retardation, autosomal recessive 60, 617432 (3), Autosomal recessive",Taf13 (MGI:1913500)
1,109114105,109206780,1p13.3,1p13.3,611298,"KIAA1324, EIG121",KIAA1324 gene,KIAA1324,57535,ENSG00000116299,NA,NA,5330417C22Rik (MGI:1923930)
1,109213892,109238181,1p13,1p13.3,607529,"SARS, SERS, NEDMAS",Seryl-tRNA synthetase,SARS1,6301,ENSG00000031698,mutation identified in 1 NEDMAS family,"?Neurodevelopmental disorder with microcephaly, ataxia, and seizures, 617709 (3), Autosomal recessive",Sars (MGI:102809)
1,109249538,109275750,1p21,1p13.3,604265,"CELSR2, EGFL2, MEGF3",Cadherin EGF LAG seven-pass G-type receptor 3 (epidermal growth factor-like 2),CELSR2,1952,ENSG00000143126,NA,NA,Celsr2 (MGI:1858235)
1,109279553,109283171,1p13.1,1p13.3,613126,"PSRC1, DDA3",Proline/serine-rich coiled-coil protein 1,PSRC1,84722,ENSG00000134222,NA,NA,Psrc1 (MGI:1913099)
1,109309564,109397939,1p13.3,1p13.3,602458,"SORT1, NT3, LDLCQ6",Sortilin,SORT1,6272,ENSG00000134243,NA,"[Low density lipoprotein cholesterol level QTL6], 613589 (3), Autosomal dominant",Sort1 (MGI:1338015)
1,109399041,109426447,1p13,1p13.3,176844,"PSMA5, PSC5",Proteasome component 5,PSMA5,5686,ENSG00000143106,NA,NA,Psma5 (MGI:1347009)
1,109504177,109509741,1p13.3,1p13.3,615689,"AMIGO1, ALI2, KIAA1163",Adhesion molecule with Ig-like domain 1,AMIGO1,57463,ENSG00000181754,NA,NA,Amigo1 (MGI:2653612)
1,109539871,109545847,1p13.3,1p13.3,606916,GPR61,G protein-coupled receptor 61,GPR61,83873,ENSG00000156097,NA,NA,Gpr61 (MGI:2441719)
1,109548614,109600194,1p13,1p13.3,139370,"GNAI3, ARCND1","Guanine nucleotide-binding protein (G-protein), alpha-inhibiting activity polypeptide-3",GNAI3,2773,ENSG00000065135,NA,"Auriculocondylar syndrome 1, 602483 (3), Autosomal dominant",Gnai3 (MGI:95773)
1,109598892,109598966,1p13.3,1p13.3,611189,MIR197,Micro rNA 197,MIR197,406974,ENSG00000284443,NA,NA,NA
1,109603090,109619732,1p13,1p13.3,139340,"GNAT2, ACHM4","Guanine nucleotide-binding protein (G-protein), alpha-transducing (transducin) activity polypeptide-2",GNAT2,2780,ENSG00000134183,NA,"Achromatopsia 4, 613856 (3)",Gnat2 (MGI:95779)
1,109619812,109632054,1p13.3,1p13.3,102771,"AMPD2, SPG63, PCH9","Adenosine monophosphate deaminase-2, isoform L",AMPD2,271,ENSG00000116337,mutation identified in 1 SPG63 family,"Pontocerebellar hypoplasia, type 9, 615809 (3), Autosomal recessive; ?Spastic paraplegia 63, 615686 (3), Autosomal recessive",Ampd2 (MGI:88016)
1,109656075,109665496,1p13.3,1p13.3,138333,GSTM4,Glutathione S-transferase M4,GSTM4,2948,ENSG00000168765,NA,NA,Gstm4 (MGI:95862)
1,109668021,109683996,1p13.3,1p13.3,138380,"GSTM2, GST4","Glutathione S-transferase M2, muscle",GSTM2,2946,ENSG00000213366,NA,NA,Gstm7 (MGI:1915562)
1,109687816,109693744,1p13.3,1p13.3,138350,GSTM1,Glutathione S-transferase M1,GSTM1,2944,ENSG00000134184,NA,NA,Gstm2 (MGI:95861)
1,109711750,109718267,1p13.3,1p13.3,138385,GSTM5,Glutathione S-transferase M5,GSTM5,2949,ENSG00000134201,pseudogene on chr.3,NA,Gstm1 (MGI:95860)
1,109733931,109741037,1p13.3,1p13.3,138390,"GSTM3, GST5","Glutathione S-transferase M3, brain",GSTM3,2947,ENSG00000134202,NA,NA,Gstm5 (MGI:1309466)
1,109750079,109763975,1p13.3,1p13.3,614989,"EPS8L3, EPS8R3",EPS8-like protein 3,EPS8L3,79574,ENSG00000198758,NA,NA,Eps8l3 (MGI:2139743)
1,109910505,109930991,1p21-p13,1p13.3,120420,"CSF1, MCSF",Colony-stimulating factor-1 (macrophage),CSF1,1435,ENSG00000184371,incorrectly assigned to chr.5,NA,Csf1 (MGI:1339753)
1,109984764,110023741,1p13.3,1p13.3,607826,"AHCYL1, DCAL, IRBIT",Adenosylhomocysteine-like 1,AHCYL1,10768,ENSG00000168710,NA,NA,Ahcyl1 (MGI:2385184)
1,110031576,110054640,1p13.3,1p13.3,617918,"STRIP1, FAR11A, FAM40A",Striatin-interacting protein 1,STRIP1,85369,ENSG00000143093,NA,NA,Strip1 (MGI:2443884)
1,110059869,110070671,1p21-p13,1p13.3,606014,"ALX3, FND1",Aristaless-like homeobox 3,ALX3,257,ENSG00000156150,NA,"Frontonasal dysplasia 1, 136760 (3), Autosomal recessive",Alx3 (MGI:1277097)
1,110112442,110113946,1p13.3,1p13.3,611127,UBL4B,Ubiquitin-like 4B,UBL4B,164153,ENSG00000186150,NA,NA,Ubl4b (MGI:1914841)
1,110150493,110202201,1p13.3,1p13.3,610299,"SLC6A17, NTT4, MRT48","Solute carrier family 6 (neurotransmitter transporter), member 17",SLC6A17,388662,ENSG00000197106,NA,"Mental retardation, autosomal recessive 48, 616269 (3), Autosomal recessive",Slc6a17 (MGI:2442535)
1,110210313,110282648,1p13.3,1p13.3,176265,KCNC4,"Potassium voltage-gated channel, Shaw-related subfamily, member 4",KCNC4,3749,ENSG00000116396,NA,NA,Kcnc4 (MGI:96670)
1,110339322,110346680,1p13,1p13.3,606077,"RBM15, SPEN, OTT","One-twenty two protein (RNA binding motif protein 15; Spen, Drosophila, homolog of)",RBM15,64783,ENSG00000162775,NA,"Megakaryoblastic leukemia, acute, 606077 (2)",Rbm15 (MGI:2443205)
1,110362850,110391970,1p13.3,1p13.3,603878,"SLC16A4, MCT5",Solute carrier family 16 (monocarboxylic acid transporter) member 4,SLC16A4,9122,ENSG00000168679,NA,NA,Slc16a4 (MGI:2385183)
1,110401252,110407923,1p13.2,1p13.3,608521,"LAMTOR5, HBXIP, XIP","Late endosomal/lysosomal adaptor, mitogen-activated protein kinase and mammalian target of rapamycin activator 5",LAMTOR5,10542,ENSG00000134248,NA,NA,Lamtor5 (MGI:1915826)
1,110451148,110457357,1p21,1p13.3,606233,"PROK1, PK1, PRK1, EGVEGF",Prokineticin 1,PROK1,84432,ENSG00000143125,NA,NA,Prok1 (MGI:2180370)
1,110517216,110519174,1p13.1,1p13.3,602420,KCNA10,"Potassium voltage-gated channel, shaker-related subfamily, member 10",KCNA10,3744,ENSG00000143105,NA,NA,Kcna10 (MGI:3037820)
1,110593579,110631535,1p13.3,1p13.3,176262,"KCNA2, EIEE32","Potassium channel, voltage-gated, Shaker-related subfamily, member 2",KCNA2,3737,ENSG00000177301,NA,"Epileptic encephalopathy, early infantile, 32, 616366 (3), Autosomal dominant",Kcna2 (MGI:96659)
1,110653559,110674939,1p21-p13.3,1p13.3,176263,KCNA3,"Potassium voltage-gated channel, shaker-related subfamily, member 3",KCNA3,3738,ENSG00000177272,mapped probably in error to chr.13,NA,Kcna3 (MGI:96660)
1,110871166,110899935,1p21-p13.3,1p13.3,151525,"CD53, MOX44",CD53 antigen,CD53,963,ENSG00000143119,NA,NA,Cd53 (MGI:88341)
1,110877251,110963961,1p12,1p13.3,615354,"LRIF1, RIF1",Ligand-dependent nuclear receptor-interacting factor 1,LRIF1,55791,ENSG00000121931,NA,NA,Lrif1 (MGI:2445214)
1,111117169,111140215,1p13.3,1p13.3,613360,"DRAM2, TMEM77, CORD21",Damage-regulated autophagy modulator 2,DRAM2,128338,ENSG00000156171,NA,"Cone-rod dystrophy 21, 616502 (3), Autosomal recessive",Dram2 (MGI:1914421)
1,111139382,111185103,1p13.3,1p13.3,616751,CEPT1,Choline/ethanolamine phosphotransferase 1,CEPT1,10390,ENSG00000134255,NA,NA,Cept1 (MGI:2139793)
1,111185968,111204790,1p13.3,1p13.3-p13.2,615111,DENND2D,DENN/MADD domain-containing protein 2D,DENND2D,79961,ENSG00000162777,NA,NA,Dennd2d (MGI:2181193)
1,111200000,115500000,1p13.2,NA,617386,"NR1H5P, FXRB","Nuclear receptor subfamily 1, group H, member 5, pseudogene",NR1H5P,643609,NA,NA,NA,NA
1,111227079,111243439,1p13.3,1p13.2,601526,"CHI3L2, YKL39",Chitinase 3-like 2,CHI3L2,1117,ENSG00000064886,NA,NA,NA
1,111290850,111320565,1p21.3-p13.1,1p13.2,606080,"CHIA, TSA1902, CHIT2","Chitinase, acidic",CHIA,27159,ENSG00000134216,NA,NA,Chia1 (MGI:1932052)
1,111324662,111353016,1p13.2,1p13.2,614234,"C1orf88, PIFO","Chromosome 1 open reading frame 88 (pitchfork, mouse, homolog of)",PIFO,128344,ENSG00000173947,NA,NA,Pifo (MGI:1923670)
1,111414318,111427734,1p13.2,1p13.2,603578,OVGP1,Oviductal glycoprotein 1,OVGP1,5016,ENSG00000085465,NA,NA,Ovgp1 (MGI:106661)
1,111439889,111449307,1p13.2,1p13.2,611734,"WDR77, MEP50",WD repeat-containing protein 77,WDR77,79084,ENSG00000116455,NA,NA,Wdr77 (MGI:1917715)
1,111449463,111462772,1p13.2,1p13.2,603270,ATP5F1,"ATP synthase, H+ transporting, mitochondrial FO complex, subunit B, isoform 1",ATP5PB,515,ENSG00000116459,NA,NA,Atp5f1 (MGI:1100495)
1,111499428,111504120,1p21-p13,1p13.2,600445,ADORA3,Adenosine A3 receptor,ADORA3,140,ENSG00000282608,NA,NA,Adora3 (MGI:104847)
1,111542008,111716694,1p13.3,1p13.2,179520,"RAP1A, KREV1",RAS-related protein RAP1A,RAP1A,5906,ENSG00000116473,pseudogene on 14q24.3,NA,Rap1a (MGI:97852)
1,111755900,111767999,1p21.1-p13.2,1p13.2,606168,DDX20,DEAD/H box 20,DDX20,11218,ENSG00000064703,NA,NA,Ddx20 (MGI:1858415)
1,111770661,111989576,1p13.3-p13.2,1p13.2,605411,"KCND3, KCND3S, KCND3L, SCA19, SCA22, BRGDA9","Potassium voltage-gated channel, Shal-related subfamily, member 3",KCND3,3752,ENSG00000171385,NA,"Brugada syndrome 9, 616399 (3), Autosomal dominant; Spinocerebellar ataxia 19, 607346 (3), Autosomal dominant",Kcnd3 (MGI:1928743)
1,112391084,112461163,1p13.2,1p13.2,615100,CTTNBP2NL,CTTNBP2 N terminus-like protein,CTTNBP2NL,55917,ENSG00000143079,NA,NA,Cttnbp2nl (MGI:1933137)
1,112466540,112530164,1p13,1p13.2,601968,"WNT2B, WNT13, XWNT2","Wingless-type MMTV integration site family, member 2B",WNT2B,7482,ENSG00000134245,NA,"Diarrhea 9, 618168 (3), Autosomal recessive",Wnt2b (MGI:1261834)
1,112517443,112619880,1p13,1p13.2,617640,"ST7L, ST7R",Suppressor of tumorigenicity 7-like protein,ST7L,54879,ENSG00000007341,NA,NA,St7l (MGI:2386964)
1,112619774,112671615,1p13.2,1p13.2,601580,"CAPZA1, CAPPA1","Capping protein, muscle Z-line, alpha-1",CAPZA1,829,ENSG00000116489,NA,NA,Capza1 (MGI:106227)
1,112674311,112702376,1p13.2,1p13.2,610742,"MOV10, KIAA1631","Moloney leukemia virus 10, mouse, homolog of",MOV10,4343,ENSG00000155363,NA,NA,Mov10 (MGI:97054)
1,112701126,112707402,1p13.2,1p13.2,165380,"RHOC, ARHC, ARH9, RHOH9","RAS homolog gene family, member C (oncogene RHO H9)",RHOC,389,ENSG00000155366,incorrectly assigned to chr.5,NA,Rhoc (MGI:106028)
1,112709993,112715327,1p13.2,1p13.2,609957,"PPM1J, PP2CZ, PPP2CZ","Protein phosphatase, magnesium-dependent, 1J",PPM1J,333926,ENSG00000155367,NA,NA,Ppm1j (MGI:1919137)
1,112718960,112727234,1p13.2,1p13.2,617497,"FAM19A3, TAFA3","Family with sequence similarity 19, member A3, CC motif chemokine-like",TAFA3,284467,ENSG00000184599,NA,NA,Tafa3 (MGI:3046463)
1,112911846,112956352,1p13.2-p12,1p13.2,600682,"SLC16A1, MCT1, HHF7, MCT1D","Solute carrier family 16 (monocarboxylic acid transporters), member 1",SLC16A1,6566,ENSG00000155380,NA,"Erythrocyte lactate transporter defect, 245340 (3), Autosomal dominant; Hyperinsulinemic hypoglycemia, familial, 7, 610021 (3), Autosomal dominant; Monocarboxylate transporter 1 deficiency, 616095 (3), Autosomal recessive, Autosomal dominant",Slc16a1 (MGI:106013)
1,113073169,113132259,1p13,1p13.2,608869,"LRIG2, LIG2, KIAA0806, UFS2",Leucine-rich repeats- and immunoglobulin-like domains-containing protein 2,LRIG2,9860,ENSG00000198799,NA,"Urofacial syndrome 2, 615112 (3), Autosomal recessive",Lrig2 (MGI:2443718)
1,113390473,113685922,1p21,1p13.2,615943,"MAGI3, KIAA1634","Membrane-associated guanylate kinase, WW and PDZ domains-containing, 3",MAGI3,260425,ENSG00000081026,NA,NA,Magi3 (MGI:1923484)
1,113696830,113759887,1p13,1p13.2,604950,PHTF1,Putative homeodomain transcription factor 1,PHTF1,10745,ENSG00000116793,NA,NA,Phtf1 (MGI:1332671)
1,113761831,113812536,1p13.2,1p13.2,615858,"RSBN1, ROSBIN",Round spermatid basic protein 1,RSBN1,54665,ENSG00000081019,NA,NA,Rsbn1 (MGI:2444993)
1,113813810,113871760,1p13,1p13.2,600716,"PTPN22, PEP, PTPN8, LYP","Protein tyrosine phosphatase, nonreceptor-type 22",PTPN22,26191,ENSG00000134242,NA,"{Diabetes, type 1, susceptibility to}, 222100 (3), Autosomal recessive; {Rheumatoid arthritis, susceptibility to}, 180300 (3); {Systemic lupus erythematosus susceptibility to}, 152700 (3), Autosomal dominant",Ptpn22 (MGI:107170)
1,113894193,113905066,1p13.2,1p13.2,607245,"AP4B1, SPG47, CPSQ5","Adaptor-related protein complex 4, beta-1 subunit",AP4B1,10717,ENSG00000134262,NA,"Spastic paraplegia 47, autosomal recessive, 614066 (3), Autosomal recessive",Ap4b1 (MGI:1337130)
1,113904618,113914085,1p13.3-p13.1,1p13.2,609683,"DCLRE1B, SNM1B, APOLLO",DNA cross-link repair protein 1B,DCLRE1B,64858,ENSG00000118655,NA,NA,Dclre1b (MGI:2156057)
1,113979390,113982253,1p13.1,1p13.2,610088,"OLFML3, OLF44",Olfactomedin-like 3,OLFML3,56944,ENSG00000116774,NA,NA,Olfml3 (MGI:1914877)
1,114089291,114153868,1p13.2,1p13.2,607718,SYT6,Synaptotagmin 6,SYT6,148281,ENSG00000134207,NA,NA,Syt6 (MGI:1859544)
1,114392786,114511202,1p13,1p13.2,605769,"TRIM33, TIF1G, RFG7, PTC7",Tripartite motif-containing protein 33,TRIM33,51592,ENSG00000197323,fused with RET to form PTC7,NA,Trim33 (MGI:2137357)
1,114567556,114581614,1p21-p13.3,1p13.2,605783,"BCAS2, DAM1",Breast carcinoma amplified sequence 2,BCAS2,10286,ENSG00000116752,NA,NA,Bcas2 (MGI:1915433)
1,114673097,114695617,1p21-p13,1p13.2,102770,"AMPD1, MMDD","Adenosine monophosphate deaminase-1, muscle",AMPD1,270,ENSG00000116748,NA,"Myopathy due to myoadenylate deaminase deficiency, 615511 (3), Autosomal recessive",Ampd1 (MGI:88015)
1,114704468,114716770,1p13.2,1p13.2,164790,"NRAS, ALPS4, NS6, CMNS, NCMS",Neuroblastoma RAS viral (v-ras) oncogene homolog,NRAS,4893,ENSG00000213281,cen-CD2-NGFB-NRAS,"Colorectal cancer, somatic, 114500 (3); Epidermal nevus, somatic, 162900 (3); Melanocytic nevus syndrome, congenital, somatic, 137550 (3); Neurocutaneous melanosis, somatic, 249400 (3); Noonan syndrome 6, 613224 (3), Autosomal dominant; ?RAS-associated autoimmune lymphoproliferative syndrome type IV, somatic, 614470 (3); Schimmelpenning-Feuerstein-Mims syndrome, somatic mosaic, 163200 (3); Thyroid carcinoma, follicular, somatic, 188470 (3)",Nras (MGI:97376)
1,114716912,114758049,1p22,1p13.2,191510,"CSDE1, D1S155E, UNR","Cold-shock domain-containing E1, RNA-binding",CSDE1,7812,ENSG00000009307,130bp 5' to NRAS,NA,Csde1 (MGI:92356)
1,114769478,114780686,1p13.2,1p13.2,611656,SIKE,Suppressor of IKK-epsilon,SIKE1,80143,ENSG00000052723,NA,NA,Sike1 (MGI:1913891)
1,114854267,114995369,1p13,1p13.2,602162,"SYCP1, SCP1",Synaptonemal complex protein-1,SYCP1,6847,ENSG00000198765,NA,NA,Sycp1 (MGI:105931)
1,115029823,115035934,1p13,1p13.2,188540,"TSHB, CHNG4","Thyroid-stimulating hormone, beta polypeptide",TSHB,7252,ENSG00000134200,centromeric to NGFB,"Hypothyroidism, congenital, nongoitrous 4, 275100 (3), Autosomal recessive",Tshb (MGI:98848)
1,115048010,115089502,1p13.2,1p13.2,613133,"TSPAN2, NET3",Tetraspanin 2,TSPAN2,10100,ENSG00000134198,NA,NA,Tspan2 (MGI:1917997)
1,115285914,115338252,1p13.1,1p13.2,162030,"NGF, NGFB, HSAN5","Nerve growth factor, beta",NGF,4803,ENSG00000134259,same 310kb fragment as TSHB; order: cen-CD2-CD58-ATP1A1-NGF-TSHB-NRAS-tel,"Neuropathy, hereditary sensory and autonomic, type V, 608654 (3), Autosomal recessive",Ngf (MGI:97321)
1,115641969,115698223,1p13,1p13.1,610132,"VANGL1, STBM2",Vang-like 1,VANGL1,81839,ENSG00000173218,NA,"Caudal regression syndrome, 600145 (3), Autosomal dominant; {Neural tube defects, susceptibility to}, 182940 (3), Autosomal dominant",Vangl1 (MGI:2159344)
1,115700002,115768804,1p13.3-p11,1p13.1,114251,CASQ2,"Calsequestrin, fast-twitch, skeletal muscle-2",CASQ2,845,ENSG00000118729,NA,"Ventricular tachycardia, catecholaminergic polymorphic, 2, 611938 (3), Autosomal recessive",Casq2 (MGI:1309469)
1,115830776,115841125,1p12-p11,1p13.1,162361,"NHLH2, HEN2",Nescient helix loop helix 2,NHLH2,4808,ENSG00000177551,NA,NA,Nhlh2 (MGI:97324)
1,115976512,116070053,1p13.1,1p13.1,608275,"SLC22A15, FLIPT1","Solute carrier family 22 (organic cation transporter), member 15",SLC22A15,55356,ENSG00000163393,NA,NA,Slc22a15 (MGI:3607704)
1,116372985,116410258,1p13.1,1p13.1,182310,"ATP1A1, CMT2DD, HOMGSMR2","ATPase, Na+K+ transporting, alpha-1 polypeptide",ATP1A1,476,ENSG00000163399,NA,"Charcot-Marie-Tooth disease, axonal, type 2DD, 618036 (3), Autosomal dominant; Hypomagnesemia, seizures, and mental retardation 2, 618314 (3), Autosomal dominant",Atp1a1 (MGI:88105)
1,116392864,116418621,1p13.1,1p13.1,618305,ATP1A1AS1,ATP1A1 antisense RNA 1,ATP1A1-AS1,84852,ENSG00000203865,NA,NA,NA
1,116500389,116571092,1p13,1p13.1,153420,"CD58, LFA3",CD58 antigen (lymphocyte function-associated antigen 3),CD58,965,ENSG00000116815,?same as MSK1; gene cloned,NA,NA
1,116574397,116667754,1p13,1p13.1,603491,"IGSF3, LCDD","Immunoglobulin superfamily, member 3",IGSF3,3321,ENSG00000143061,mutation identified in 1 LCDD family,"?Lacrimal duct defect, 149700 (3), Autosomal recessive",Igsf3 (MGI:1926158)
1,116754429,116769228,1p13.1,1p13.1,186990,CD2,"CD2 antigen (p50), sheep red blood cell receptor",CD2,914,ENSG00000116824,NA,NA,Cd2 (MGI:88320)
1,116909915,116990357,1p13.1-q21.3,1p13.1,601204,"PTGFRN, FPRP",Prostaglandin F2 receptor negative regulator,PTGFRN,5738,ENSG00000134247,NA,NA,Ptgfrn (MGI:1277114)
1,117060302,117107452,1p13.1,1p13.1,604718,TTF2,"Transcription termination factor, RNA polymerase II",TTF2,8458,ENSG00000116830,NA,NA,Ttf2 (MGI:1921294)
1,117107710,117121788,1p22,1p13.1,609318,TRIM45,Tripartite motif-containing protein 45,TRIM45,80263,ENSG00000134253,NA,NA,Trim45 (MGI:1918187)
1,117143586,117210984,1p13.1,1p13-p12,608162,"VCTN1, B7H4, B7X, B7S1",V-set domain containing T cell activation inhibitor 1,VTCN1,79679,ENSG00000134258,NA,NA,Vtcn1 (MGI:3039619)
1,117200000,120400000,1p12,NA,618026,NOTCH2NLR,"NOTCH2 N-terminal-like-related, pseudogene",NOTCH2NLR,101929796,ENSG00000286106,NA,NA,NA
1,117367392,117528871,1p13,1p12,604345,MAN1A2,"Mannosidase, alpha, class 1A, member 2",MAN1A2,10905,ENSG00000198162,NA,NA,Man1a2 (MGI:104676)
1,117606047,117628388,1p12,1p12,613952,"TENT5C, FAM46C",Terminal nucleotidyltransferase 5C,TENT5C,54855,ENSG00000183508,NA,NA,Tent5c (MGI:1921895)
1,117863484,117929620,1p12,1p12,618128,"GDAP2, SCAR27",Ganglioside-induced differentiation-associated protein 2,GDAP2,54834,ENSG00000196505,NA,"Spinocerebellar ataxia, autosomal recessive 27, 618369 (3), Autosomal recessive",Gdap2 (MGI:1338001)
1,117929738,117966542,1p13-p12,1p12,604737,WDR3,WD repeat-containing protein 3,WDR3,10885,ENSG00000065183,NA,NA,Wdr3 (MGI:2443143)
1,117953589,118185227,1p12,1p12,616554,"SPAG17, PF6",Sperm-associated antigen 17,SPAG17,200162,ENSG00000155761,NA,NA,Spag17 (MGI:1921612)
1,118883045,118989509,1p13,1p12,604127,TBX15,T-box 15,TBX15,6913,ENSG00000092607,NA,"Cousin syndrome, 260660 (3), Autosomal recessive",Tbx15 (MGI:1277234)
1,119031215,119140787,1p13.3-p13.1,1p12,604733,"WARS2, NEMMLAS",Tryptophanyl-tRNA synthetase 2,WARS2,10352,ENSG00000116874,NA,"Neurodevelopmental disorder, mitochondrial, with abnormal movements and lactic acidosis, with or without seizures, 617710 (3), Autosomal recessive",Wars2 (MGI:1917810)
1,119361912,119394129,1p13,1p12,605176,"HAO2, HAOX2",Hydroxyacid oxidase 2,HAO2,51179,ENSG00000116882,NA,NA,Hao2 (MGI:96012)
1,119414930,119423038,1p13.1,1p12,613890,HSD3B2,"Hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase, type 2 (adrenal, gonadal)",HSD3B2,3284,ENSG00000203859,NA,"Adrenal hyperplasia, congenital, due to 3-beta-hydroxysteroid dehydrogenase 2 deficiency, 201810 (3), Autosomal recessive",Hsd3b1 (MGI:96233)
1,119507202,119515057,1p13.1,1p12,109715,HSD3B1,"Hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase, type 1 (placental, peripheral)",HSD3B1,3283,ENSG00000203857,NA,NA,"Hsd3b6,Hsd3b3,Hsd3b2 (MGI:109598,MGI:96235,MGI:96234)"
1,119711933,119744217,1p12,1p12,606879,"PHGDH, NLS1, PHGDHD",Phosphoglycerate dehydrogenase,PHGDH,26227,ENSG00000092621,NA,"Neu-Laxova syndrome 1, 256520 (3), Autosomal recessive; Phosphoglycerate dehydrogenase deficiency, 601815 (3), Autosomal recessive",Phgdh (MGI:1355330)
